Date,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95
2015Q3," 27,755.15 "," 27,388.21 "," 12,922.85 "," 11,935.80 ", 782.75 , 204.30 , 753.97 ,, 753.11 , 0.86 ," 9,267.68 "," 4,912.54 "," 4,355.14 "," 1,796.89 "," 1,406.16 ", 390.73 , 792.19 ," 1,854.64 ",,," 1,854.64 ", 366.93 , 341.61 , 25.32 ," 27,230.79 "," 19,073.19 "," 6,431.97 ", 73.97 , 25.93 ," 6,332.07 "," 7,668.88 ",," 7,668.88 ", 269.54 , 289.82 , (24.86), 314.69 ," 1,802.25 ", 564.40 ,," 1,237.85 "," 1,056.62 ",,, -   ,," 1,056.62 ", (57.07)," (1,611.16)", -   , -   ," 1,611.16 "," 1,611.16 ", -   ," 8,157.61 "," 8,315.03 "," 1,083.72 "," 2,135.51 ", 524.35 , (524.35)," 1,403.36 "," 1,832.64 ",,,-429.2881423,,,,,0,-1927.70689,-1689.706017,-24.8631,-1664.842917,,122.589145,-360.590018,174.006276,48.066975,-173.77842,-411.6576,2.772751,,56306.19294,10737.40217
2015Q4," 26,963.15 "," 26,855.76 "," 10,582.55 "," 9,481.21 ", 880.21 , 221.13 , 753.81 ,, 751.32 , 2.49 ," 9,643.00 "," 5,041.27 "," 4,601.72 "," 2,026.15 "," 1,656.53 ", 369.62 ," 1,220.12 "," 2,630.14 ",,," 2,630.14 ", 107.39 , 91.61 , 15.78 ," 45,633.25 "," 30,518.69 "," 11,685.96 ", 73.19 , 33.52 ," 11,579.25 "," 12,181.09 ",," 12,181.09 ", 291.11 , 161.13 , (179.65), 340.78 ," 2,372.51 ", 641.83 ,," 1,730.68 "," 1,214.16 ",,, -   ,," 1,214.16 ", 131.92 ," (2,480.81)", -   , -   ," 2,480.81 "," 2,480.81 ", -   ," 15,114.56 "," (3,662.93)"," (18,217.86)"," (16,189.29)"," (18,670.10)"," 18,670.10 "," 1,741.34 "," 2,286.51 ",,,-545.1669355,,,,,0,16928.75655,17439.26827,-179.647031,17618.9153,,900.703988,-1411.215705,165.709563,23.325347,-48.472966,-291.5692,-1260.208449,,58935.14753,11366.80742
2016Q1," 23,345.63 "," 23,200.52 "," 9,677.33 "," 8,810.95 ", 672.39 , 193.99 , 886.03 ,, 781.18 , 104.85 ," 7,777.43 "," 4,518.55 "," 3,258.89 "," 1,764.33 "," 1,332.57 ", 431.76 ," 1,020.26 "," 2,075.13 ",,," 2,075.13 ", 145.12 , 142.17 , 2.95 ," 19,482.36 "," 13,379.13 "," 4,507.63 ", 58.27 , 23.87 ," 4,425.49 "," 4,520.15 ",," 4,520.15 ", 284.79 , 101.30 , (227.95), 329.25 ," 1,799.55 ", 885.58 ,, 913.97 , 600.49 ,,,,, 600.49 , 569.13 , (996.09), -   , -   , 996.09 , 996.09 , -   ," 6,103.23 "," 9,821.39 "," 4,249.37 "," 4,859.37 "," 3,863.28 "," (3,863.28)", 96.40 , 770.27 ,,,-358.8966887,,,,,-314.9710416,-3959.67843,-4299.687936,-227.947359,-4071.740577,,-1016.289417,1356.298923,668.029488,-9.277071,-155.583464,-229.81,1082.93997,,55360.45919,10123.44138
2016Q2," 26,873.36 "," 26,750.79 "," 13,343.54 "," 12,377.69 ", 674.68 , 291.17 , 853.78 ,, 853.31 , 0.47 ," 7,309.72 "," 4,908.28 "," 2,401.43 "," 1,825.81 "," 1,359.31 ", 466.50 , 943.18 ," 2,474.76 ",,," 2,474.76 ", 122.58 , 113.38 , 9.19 ," 32,207.36 "," 20,678.46 "," 7,330.17 ", 83.80 , 26.66 ," 7,219.71 "," 9,861.02 ",," 9,861.02 ", 313.40 , (53.27), (396.41), 343.14 ," 1,006.59 ", 39.90 ,, 966.69 , 572.81 ,,,,, 572.81 , (11.94)," (1,659.68)", -   , -   ," 1,659.68 "," 1,659.68 ", -   ," 11,528.90 "," 6,072.33 "," (5,073.87)"," (3,674.32)"," (5,334.00)"," 5,334.00 "," 1,684.27 "," 2,265.21 ",,,-580.9407115,,,,,0,3649.723959,2850.860131,-396.412222,3247.272353,,1165.075902,-366.212074,-643.280472,-16.489465,58.914952,-243.53,478.172911,,56563.70316,11197.08248
2016Q3," 25,226.21 "," 25,131.89 "," 12,275.83 "," 11,294.68 ", 697.49 , 283.66 , 845.57 ,, 845.57 , -   ," 6,926.37 "," 5,036.09 "," 1,890.28 "," 2,000.61 "," 1,528.80 ", 471.81 , 729.22 ," 2,354.28 ",,," 2,354.28 ", 94.32 , 84.29 , 10.03 ," 29,372.10 "," 20,659.06 "," 7,046.69 ", 33.22 , 24.01 ," 6,989.46 "," 8,360.91 ",," 8,360.91 ", 324.77 , 198.26 , (95.76), 294.02 ," 2,331.16 ", 875.00 ,," 1,456.16 ", 622.90 ,,,,, 622.90 , 198.07 ," (1,576.30)", -   , -   ," 1,576.30 "," 1,576.30 ", -   ," 8,713.03 "," 4,472.82 "," (3,622.86)"," (2,569.59)"," (4,145.89)"," 4,145.89 "," 1,539.15 "," 1,961.78 ",,,-369.2668729,,,,,-53.355708,2606.735581,1604.4969,-95.759512,1700.256412,,-484.113543,1486.352224,506.329441,-6.339718,964.77879,-236.67,258.253711,,59641.18919,11268.03297
2016Q4," 25,327.09 "," 25,258.01 "," 11,041.82 "," 9,960.13 ", 788.78 , 292.90 , 853.54 ,, 853.22 , 0.32 ," 6,897.69 "," 4,961.92 "," 1,935.76 "," 1,934.20 "," 1,485.84 ", 448.36 , 931.46 ," 3,599.30 ",,," 3,599.30 ", 69.08 , 53.19 , 15.90 ," 36,593.07 "," 22,966.62 "," 9,051.80 ", 32.67 , 30.77 ," 8,988.37 "," 9,052.30 ",," 9,052.30 ", 329.31 , 124.37 , (212.21), 336.57 ," 2,082.27 ", 654.05 ,," 1,428.22 ", 825.06 ,,,,, 825.06 , (579.45)," (2,080.97)", -   , -   ," 2,080.97 "," 2,080.97 ", -   ," 13,626.45 "," 2,291.39 "," (10,812.31)"," (9,185.02)"," (11,265.98)"," 11,265.98 "," 1,245.67 "," 1,863.04 ",,,-598.9487423,,,,,-18.42354528,10020.31333,9590.750135,-212.207837,9802.957972,,-924.780422,1354.343621,48.714485,-65.423148,1884.973265,-216.09,-297.830981,,62967.83051,11785.74931
2017Q1," 22,859.05 "," 22,684.17 "," 10,420.74 "," 9,404.36 ", 751.95 , 264.44 , 759.77 ,, 680.82 , 78.94 ," 6,888.33 "," 4,762.68 "," 2,125.65 "," 1,824.31 "," 1,385.24 ", 439.08 , 594.68 ," 2,196.33 ",,," 2,196.33 ", 174.89 , 36.59 , 138.30 ," 24,290.71 "," 16,575.08 "," 6,576.37 ", 75.71 , 22.73 ," 6,477.93 "," 6,563.67 ",," 6,563.67 ", 427.77 , (57.98), (400.13), 342.15 , 974.65 , 159.91 ,, 814.74 , 349.04 ,,,,, 349.04 , 164.57 ," (1,576.98)", -   , -   ," 1,576.98 "," 1,576.98 ", -   ," 7,715.63 "," 6,109.09 "," (1,061.86)", 145.32 ," (1,431.66)"," 1,431.66 "," 8,415.57 "," 8,051.52 ",,,-420.0797234,,,,,784.1279782,-6983.906825,-7570.062215,-400.12553,-7169.936685,,-134.299999,720.455389,-247.151682,17.655514,457.789244,-229.81,721.972313,,61026.4182,10461.78112
2017Q2," 28,270.91 "," 28,098.98 "," 13,918.94 "," 12,928.23 ", 689.39 , 301.32 , 784.48 ,, 784.48 , -   ," 6,810.23 "," 4,764.88 "," 2,045.35 "," 2,111.89 "," 1,520.88 ", 591.01 , 745.00 ," 3,728.44 ",,," 3,728.44 ", 171.93 , 34.88 , 137.05 ," 29,755.23 "," 20,816.13 "," 7,937.56 ", 54.47 , 24.50 ," 7,858.59 "," 8,331.84 ",," 8,331.84 ", 371.18 , 92.52 , (318.35), 410.87 ," 1,195.82 ", 210.97 ,, 984.86 , 427.35 ,,,,, 427.35 , 752.97 ," (1,706.89)", -   , -   ," 1,706.89 "," 1,706.89 ", -   ," 8,939.09 "," 7,282.84 "," (1,020.62)", 222.58 ," (1,484.32)"," 1,484.32 "," 1,958.77 "," 2,625.09 ",,,-666.3244917,,,,,0,-474.450746,-560.054626,-318.347195,-241.707431,,-334.73825,420.34213,-279.995915,-33.411884,-162.366506,-236.67,1132.786435,,61794.11279,11621.18713
2017Q3," 25,906.40 "," 25,768.38 "," 11,330.03 "," 10,233.09 ", 758.73 , 338.20 , 869.68 ,, 869.67 , 0.01 ," 8,235.52 "," 5,296.62 "," 2,938.90 "," 1,973.41 "," 1,532.33 ", 441.08 , 708.75 ," 2,650.99 ",,," 2,650.99 ", 138.02 , 75.36 , 62.66 ," 31,426.20 "," 20,272.85 "," 7,625.22 ", 60.25 , 22.55 ," 7,542.42 "," 8,401.85 ",," 8,401.85 ", 568.90 , 195.59 , (115.99), 311.58 ," 1,185.66 ", 153.79 ,," 1,031.86 ", 447.39 ,,,,, 447.39 , 213.79 ," (1,634.45)", -   , -   ," 1,634.45 "," 1,634.45 ", -   ," 11,153.35 "," 5,495.52 "," (4,755.32)"," (3,885.36)"," (5,519.81)"," 5,519.81 ", 463.75 ," 1,174.84 ",,,-455.8842162,,,,,-255.199889,5056.050387,4962.408579,-115.992155,5078.400734,,431.951088,-338.30928,-279.804341,31.342281,-98.470777,-222.95,231.573557,,66836.4448,11750.29904
2017Q4," 27,247.46 "," 26,573.62 "," 11,010.34 "," 9,832.59 ", 804.71 , 373.05 , 854.91 ,, 852.91 , 2.01 ," 8,242.91 "," 5,378.73 "," 2,864.19 "," 2,627.54 "," 2,010.75 ", 616.79 , 998.34 ," 2,839.57 ",,," 2,839.57 ", 673.83 , 156.72 , 517.12 ," 39,089.72 "," 26,148.24 "," 9,939.73 ", 64.64 , 28.67 ," 9,846.42 "," 11,727.02 ",," 11,727.02 ", 400.85 , 41.74 , (309.34), 351.09 ," 2,031.28 ", 454.20 ,," 1,577.08 ", 566.56 ,,,,, 566.56 , (722.87)," (2,163.92)", -   , -   ," 2,163.92 "," 2,163.92 ", -   ," 12,941.48 ", 425.38 ," (11,399.66)"," (9,678.34)"," (11,842.26)"," 11,842.26 "," 3,804.59 "," 4,577.42 ",,,-700.3613537,,,,,-72.46525328,8037.668287,10503.41487,-309.342287,10812.75716,,-534.464088,-1931.282499,195.330073,-9.873052,948.672283,-331.9365,-2733.475303,,69527.74157,12402.63254
2018Q1," 25,130.81 "," 24,797.67 "," 11,690.72 "," 10,636.72 ", 706.90 , 347.10 , 840.54 ,, 761.74 , 78.80 ," 7,603.23 "," 4,791.68 "," 2,811.55 "," 1,895.69 "," 1,502.66 ", 393.04 , 636.52 ," 2,130.97 ",,," 2,130.97 ", 333.14 , 327.10 , 6.04 ," 24,963.22 "," 17,614.83 "," 8,037.99 ", 108.83 , 21.33 ," 7,907.84 "," 5,693.51 ",," 5,693.51 ", 599.03 , 28.79 , (306.70), 335.49 ," 1,127.25 ", 179.78 ,, 947.48 , 305.92 ,,, -   ,, 305.92 , 195.33 ," (1,627.00)", -   , -   ," 1,627.00 "," 1,627.00 ", -   ," 7,348.39 "," 7,182.84 ", 795.41 ," 1,794.59 ", 167.59 , (167.59), 637.83 ," 1,176.71 ",,,-512.019065,,,,,-26.86247032,-805.414013,-1453.385751,-306.704927,-1146.680824,,-357.034393,1005.006131,-192.800071,-25.21721,1386.415423,-341.3205,177.928489,,67512.25637,10977.35887
2018Q2," 28,294.60 "," 28,106.55 "," 14,467.54 "," 13,413.04 ", 697.84 , 356.66 , 805.89 ,, 804.42 , 1.47 ," 7,784.15 "," 5,236.70 "," 2,547.45 "," 1,980.92 "," 1,536.78 ", 444.14 , 648.48 ," 2,419.57 ",,," 2,419.57 ", 188.05 , 184.33 , 3.72 ," 32,525.22 "," 22,196.23 "," 7,782.73 ", 55.74 , 22.97 ," 7,704.01 "," 9,641.68 ",," 9,641.68 ", 429.13 , 85.57 , (375.29), 460.86 ," 1,267.90 ", 115.57 ,," 1,152.33 ", 945.37 ,,, -   ,, 945.37 , 360.88 ," (1,682.97)", -   , -   ," 1,682.97 "," 1,682.97 ", -   ," 10,328.99 "," 5,910.32 "," (3,715.92)"," (2,547.65)"," (4,230.62)"," 4,230.62 "," 1,410.89 "," 2,100.11 ",,,-689.0529652,,,,,-0.16770642,2819.728182,1513.894506,-375.292322,1889.186828,,688.005193,617.828483,-363.654319,-16.654699,90.050316,-329.94315,1238.030335,,67810.20507,12184.62995
2018Q3," 25,350.37 "," 25,294.36 "," 11,202.73 "," 10,164.85 ", 727.72 , 310.16 , 853.14 ,, 853.14 , -   ," 8,062.59 "," 5,309.15 "," 2,753.44 "," 1,995.53 "," 1,572.90 ", 422.64 , 661.06 ," 2,519.30 ",,," 2,519.30 ", 56.01 , 51.37 , 4.64 ," 30,517.67 "," 22,322.93 "," 8,194.74 ", 55.48 , 21.12 ," 8,118.14 "," 10,110.13 ",," 10,110.13 ", 665.20 , 141.42 , (202.28), 343.69 ," 1,398.79 ", 240.74 ,," 1,158.06 ", 432.42 ,,, 0.75 ,, 431.67 , (411.21)," (1,791.45)", -   , -   ," 1,791.45 "," 1,791.45 ", -   ," 8,194.73 "," 2,971.43 "," (4,360.69)"," (3,375.85)"," (5,167.30)"," 5,167.30 ", 650.20 ," 1,440.58 ",,,-553.3105848,,,,,-237.0710973,4517.098741,3050.757426,-202.275118,3253.032544,,163.051382,1303.289933,28.166853,-5.514089,1732.515312,-318.5658,-133.312343,,70256.35231,12218.20981
2018Q4," 28,915.72 "," 28,857.97 "," 11,312.35 "," 10,118.42 ", 874.38 , 319.55 , 759.47 ,, 759.47 , -   ," 10,808.02 "," 5,442.79 "," 5,365.23 "," 2,603.61 "," 2,028.20 ", 575.41 , 952.54 ," 2,421.98 ",,," 2,421.98 ", 57.75 , 46.40 , 11.35 ," 42,355.60 "," 31,799.37 "," 13,103.76 ", 46.51 , 27.08 ," 13,030.18 "," 12,708.87 ",," 12,708.87 ", 501.56 , 97.75 , (272.45), 370.20 ," 2,261.38 ", 538.16 ,," 1,723.22 "," 1,278.90 ",,, -   ,," 1,278.90 ", (397.38)," (2,244.52)", -   , -   ," 2,244.52 "," 2,244.52 ", -   ," 10,556.23 "," (2,941.40)"," (12,840.57)"," (11,195.35)"," (13,439.88)"," 13,439.88 "," 2,522.73 "," 3,297.27 ",,,-685.0202451,,,,,-89.52178578,10917.14672,8890.01851,-272.454486,9162.472996,,-479.783418,2506.911628,195.335432,11.822269,1082.251598,-342.574,1560.076329,,72808.83346,12808.53153
2019Q1," 25,618.37 "," 25,595.62 "," 12,400.37 "," 11,354.92 ", 741.44 , 304.01 , 629.05 ,, 627.93 , 1.12 ," 7,564.11 "," 4,790.49 "," 2,773.62 "," 1,998.40 "," 1,472.39 ", 526.01 , 644.47 ," 2,359.22 ",,," 2,359.22 ", 22.75 , 20.60 , 2.16 ," 24,158.60 "," 17,764.84 "," 7,919.06 ", 123.18 , 20.13 ," 7,775.75 "," 5,932.33 ",," 5,932.33 ", 730.49 , 36.18 , (380.33), 416.51 ," 1,045.73 ", 69.45 ,, 976.28 , 409.65 ,,,,, 409.65 , (41.31)," (1,732.71)", -   , -   ," 1,732.71 "," 1,732.71 ", -   ," 6,393.76 "," 7,830.78 "," 2,226.44 "," 3,192.48 "," 1,459.77 "," (1,459.77)", (117.22), 574.02 ,,,-627.992139,,,,2.00E-08,-63.24280648,-1342.553481,64.685,-380.329951,445.014951,,-167.192909,-1240.045572,-583.056719,-27.186184,324.898356,-347.142,-607.559025,,68920.08876,11316.21782
2019Q2," 29,941.08 "," 29,909.88 "," 14,215.87 "," 13,117.99 ", 751.84 , 346.03 , 713.12 ,, 633.38 , 79.75 ," 8,863.00 "," 5,475.20 "," 3,387.80 "," 2,176.00 "," 1,603.75 ", 572.25 , 686.13 ," 3,255.76 ",,," 3,255.76 ", 31.19 , 26.91 , 4.28 ," 35,229.51 "," 26,045.95 "," 9,040.36 ", 60.96 , 19.35 ," 8,960.04 "," 11,379.12 ",," 11,379.12 ", 512.17 , (66.30), (553.62), 487.32 ," 1,234.07 ", 121.26 ,," 1,112.81 ", 673.15 ,,,,, 673.15 , 926.59 ," (2,346.78)", -   , -   ," 2,346.78 "," 2,346.78 ", -   ," 9,183.56 "," 3,863.94 "," (4,842.56)"," (2,941.65)"," (5,288.43)"," 5,288.43 "," 2,647.92 "," 3,367.65 ",,,-719.7311016,,,,0,0,2640.509427,95.975602,-553.618183,649.593785,,1149.025574,1395.508251,-73.889397,-3.249818,166.520275,-347.142,1653.269191,,68854.92065,12506.58326
2019Q3," 26,269.67 "," 26,234.20 "," 11,471.29 "," 10,301.60 ", 800.89 , 368.80 , 624.33 ,, 624.33 , -   ," 8,993.55 "," 5,519.95 "," 3,473.61 "," 1,993.08 "," 1,498.04 ", 495.05 , 706.59 ," 2,445.36 ",,," 2,445.36 ", 35.47 , 32.76 , 2.71 ," 33,816.99 "," 25,014.27 "," 8,836.64 ", 82.36 , 21.22 ," 8,733.06 "," 10,086.17 ",," 10,086.17 ", 775.83 , 38.54 , (413.50), 452.04 ," 1,605.31 ", 529.44 ,," 1,075.87 ", 926.21 ,,,,, 926.21 , 988.40 ," (1,757.17)", -   , -   ," 1,757.17 "," 1,757.17 ", -   ," 8,802.72 "," 1,219.93 "," (6,732.94)"," (5,790.15)"," (7,547.32)"," 7,547.32 "," 2,347.83 "," 3,045.48 ",,,-697.6482267,,,,0,0,5199.492113,2614.513392,-413.49614,3028.009532,,583.924124,2001.054597,343.530494,3.563418,1446.238844,-347.142,554.863841,,71441.65795,12490.12603
2019Q4," 25,227.21 "," 25,029.30 "," 9,737.76 "," 8,646.50 ", 764.52 , 326.73 , 618.77 ,, 618.77 , -   ," 9,088.67 "," 4,982.66 "," 4,106.02 "," 2,217.64 "," 1,596.00 ", 621.64 , 946.67 ," 2,419.79 ",,," 2,419.79 ", 197.91 , 109.60 , 88.32 ," 34,255.99 "," 26,917.10 "," 11,381.91 ", 78.79 , 24.70 ," 11,278.41 "," 11,632.50 ",," 11,632.50 ", 523.56 , 94.28 , (265.88), 360.16 ," 1,686.40 ", 30.64 ,," 1,655.76 ", 839.15 ,,,,, 839.15 , (976.46)," (1,735.78)", -   , -   ," 1,735.78 "," 1,735.78 ", -   ," 7,338.89 "," (1,887.80)"," (8,410.94)"," (7,293.01)"," (9,028.78)"," 9,028.78 "," 2,668.56 "," 3,440.25 ",,,-754.3002376,,,,,-17.3965484,6360.224063,6864.382243,-265.881333,7130.263576,,239.487935,-743.646115,136.759003,9.638792,948,-347.142,-1490.90191,,73370.01348,12944.00541
2020Q1," 23,225.19 "," 23,196.07 "," 9,929.51 "," 8,994.72 ", 667.98 , 266.81 , 750.36 ,, 744.65 , 5.71 ," 7,693.94 "," 3,963.18 "," 3,730.76 "," 1,658.71 "," 1,194.44 ", 464.27 , 604.87 ," 2,558.69 ",,," 2,558.69 ", 29.12 , 26.46 , 2.66 ," 23,518.71 "," 19,896.96 "," 8,444.37 ", 103.31 , 18.23 ," 8,322.82 "," 5,437.03 ",," 5,437.03 ", 778.19 , 226.07 , (211.86), 437.93 ," 1,307.92 ", 224.91 ,," 1,083.01 ", 690.82 ,,,,, 690.82 , 662.82 ," (2,349.74)", -   , -   ," 2,349.74 "," 2,349.74 ", -   ," 3,621.75 "," 3,299.11 ", 710.74 ," 2,056.22 ", (293.52), 293.52 , 544.77 ," 1,269.51 ",,,-724.741285,,,,,0,-251.251374,4860.597545,-211.858945,5072.45649,,-2304.175195,-2807.673724,201.06811,-3.515958,-3138.980166,-350.546,484.30029,0,67834.19045,11339.23281
2020Q2," 14,046.59 "," 14,034.05 "," 6,269.49 "," 5,842.85 ", 329.94 , 96.70 , 86.23 ,, 4.85 , 81.38 ," 5,436.19 "," 2,232.48 "," 3,203.71 ", 701.82 , 529.19 , 172.62 , 496.58 ," 1,043.74 ",,," 1,043.74 ", 12.54 , 11.61 , 0.93 ," 24,313.07 "," 22,254.28 "," 8,904.23 ", 35.59 , 18.16 ," 8,850.48 "," 4,516.18 ",," 4,516.18 ", 497.35 , 107.16 , (322.52), 429.69 ," 5,147.00 ", 374.89 ,," 4,772.10 ", 436.42 ,,,,, 436.42 , 907.97 ," (1,737.97)", -   , -   ," 1,737.97 "," 1,737.97 ", -   ," 2,058.78 "," (8,220.23)"," (9,661.96)"," (8,528.51)"," (10,266.48)"," 10,266.48 ", (266.46), 510.21 ,,,-776.6677839,,,,,0,8299.771612,5849.166431,-322.523052,6171.689483,,-275.971901,2726.577082,472.065561,-2.409132,1680.5645,-351.741,928.097153,2233.160633,50081.40869,9412.415956
2020Q3," 22,580.75 "," 22,540.96 "," 9,639.69 "," 8,910.49 ", 468.21 , 260.98 , 985.38 ,, 985.23 , 0.15 ," 8,017.09 "," 5,284.54 "," 2,732.56 ", 952.22 , 727.21 , 225.01 , 731.35 ," 2,215.22 ",,," 2,215.22 ", 39.79 , 38.55 , 1.23 ," 26,583.16 "," 22,059.74 "," 9,047.42 ", 126.80 , 17.21 ," 8,903.42 "," 8,338.57 ",," 8,338.57 ", 752.45 , 145.02 , (238.70), 383.72 ," 1,741.57 ", 269.57 ,," 1,472.01 ", 547.01 ,,,,, 547.01 , (251.18)," (1,738.87)", -   , -   ," 1,738.87 "," 1,738.87 ", -   ," 4,523.42 ", 481.22 ," (3,104.95)"," (2,263.54)"," (4,002.41)"," 4,002.41 ", (98.29), 975.84 ,,,-821.8333541,,,,,-252.2938695,4107.625161,1971.932205,-238.702487,2210.634692,,594.760677,1540.932279,43.090039,-25.273813,3458.47076,-353.0025,-1582.352207,-6.92513927,62371.59499,11132.97277
2020Q4," 25,639.07 "," 25,604.14 "," 10,726.21 "," 9,779.25 ", 567.45 , 379.50 , 729.01 ,, 726.96 , 2.04 ," 8,699.18 "," 6,332.09 "," 2,367.09 "," 2,025.06 "," 1,422.67 ", 602.39 , 769.83 ," 2,654.85 ",,," 2,654.85 ", 34.93 , 13.61 , 21.32 ," 43,152.58 "," 36,568.94 "," 12,102.94 ", 143.95 , 21.41 ," 11,937.58 "," 15,734.58 ",," 15,734.58 ", 410.98 , (152.27), (591.69), 439.42 ," 6,325.43 ", 300.27 ,," 6,025.16 ", 743.41 ,,,,, 743.41 , (412.20)," (1,816.06)", -   , -   ," 1,816.06 "," 1,816.06 ", -   ," 6,583.64 "," (10,964.80)"," (17,254.80)"," (15,697.45)"," (17,513.52)"," 17,513.52 "," 4,970.05 "," 5,833.84 ",,,-795.6675621,,,,,-68.12485582,12543.47048,11271.21444,-591.690394,11862.90484,,888.727681,383.528352,-113.653333,-23.608771,897.759,-353.8965,-23.072044,0,72825.02656,13068.29715
2021Q1," 22,250.33 "," 22,220.77 "," 9,367.79 "," 8,422.99 ", 574.06 , 370.73 , 604.86 ,, 604.86 , -   ," 7,761.79 "," 4,655.46 "," 3,106.33 "," 1,903.79 "," 1,218.57 ", 685.22 , 566.70 ," 2,015.84 ",,," 2,015.84 ", 29.56 , 25.40 , 4.16 ," 24,441.09 "," 20,401.75 "," 8,649.99 ", 154.33 , 15.86 ," 8,479.80 "," 6,739.34 ",," 6,739.34 ", 674.71 , 209.52 , (262.81), 472.33 ," 1,420.61 ", 295.90 ,," 1,124.71 ", 566.36 ,,, -   ,, 566.36 , (254.21)," (2,395.44)", -   , -   ," 2,395.44 "," 2,395.44 ", -   ," 4,039.34 "," 1,819.02 "," (1,306.53)", 204.68 ," (2,190.76)"," 2,190.76 "," 2,175.92 "," 3,049.47 ",,,-873.5470506,,,,,0,2408.240316,-170.51889,-262.814723,92.295833,,-502.828463,3081.587669,14.251777,-11.768913,4291.244,-353.9465,-858.192695,-2393.402856,68246.96779,11269.7526
2021Q2," 27,157.96 "," 27,143.78 "," 12,780.33 "," 11,701.49 ", 624.80 , 454.04 , 738.13 ,, 661.73 , 76.40 ," 8,554.31 "," 5,014.01 "," 3,540.30 "," 2,182.83 "," 1,330.88 ", 851.95 , 552.47 ," 2,335.70 ",,," 2,335.70 ", 14.18 , 9.87 , 4.31 ," 28,960.98 "," 24,274.76 "," 9,595.28 ", 97.31 , 15.08 ," 9,482.89 "," 8,965.23 ",," 8,965.23 ", 419.54 , 183.30 , (299.29), 482.59 ," 1,475.40 ", 276.38 ,," 1,199.02 ", 767.35 ,,, -   ,, 767.35 ," 1,071.23 "," (1,797.44)", -   , -   ," 1,797.44 "," 1,797.44 ", -   ," 4,686.22 "," 2,869.02 "," (1,200.19)", (5.59)," (1,803.03)"," 1,803.03 ", 715.39 ," 1,517.91 ",,,-802.5222554,,,,,0,1087.640251,-1341.270729,-299.290059,-1041.98067,,-740.462222,3169.373202,215.397918,-43.307474,2191.245,-354.94,1160.977758,,65071.86612,11589.01208
2021Q3," 24,055.10 "," 24,026.04 "," 10,056.66 "," 8,878.35 ", 718.71 , 459.59 , 605.76 ,, 605.76 , -   ," 8,497.25 "," 4,831.18 "," 3,666.07 "," 2,317.66 "," 1,574.18 ", 743.49 , 634.49 ," 1,914.22 ",,," 1,914.22 ", 29.05 , 14.61 , 14.44 ," 32,035.32 "," 27,066.76 "," 9,056.44 ", 138.50 , 14.24 ," 8,903.70 "," 13,047.36 ",," 13,047.36 ", 697.48 , 367.67 , (105.82), 473.50 ," 1,449.29 ", 289.51 ,," 1,159.77 ", 517.31 ,,, -   ,, 517.31 , 167.20 ," (1,764.01)", -   , -   ," 1,764.01 "," 1,764.01 ", -   ," 4,968.56 "," (3,040.71)"," (6,915.07)"," (6,216.21)"," (7,980.22)"," 7,980.22 "," 1,553.29 "," 2,697.07 ",,,-906.6813857,,,,,-237.100808,6426.931482,4379.282087,-105.824852,4485.106939,,122.889125,1924.76027,272.535684,80.329968,1900,-343.51365,15.408268,,68070.2497,11706.58639
2021Q4," 26,265.23 "," 26,207.74 "," 10,722.47 "," 9,443.81 ", 834.03 , 444.63 , 561.17 ,, 561.17 , -   ," 7,242.07 "," 4,998.05 "," 2,244.01 "," 3,754.64 "," 2,296.93 "," 1,457.71 ", 725.76 ," 3,201.64 ",,," 3,201.64 ", 57.49 , 54.21 , 3.28 ," 40,236.90 "," 32,974.81 "," 12,177.30 ", 88.58 , 18.03 ," 12,070.68 "," 15,285.44 ",," 15,285.44 ", 412.92 , 395.71 , (158.91), 554.62 ," 2,203.86 ", 407.62 ,," 1,796.25 "," 1,385.94 ",,, 164.64 ,," 1,221.30 ", (627.01)," (1,740.64)", -   , -   ," 1,740.64 "," 1,740.64 ", -   ," 7,262.09 "," (6,767.07)"," (13,163.04)"," (12,231.03)"," (13,971.67)"," 13,971.67 "," 1,162.09 "," 2,103.68 ",,,-852.5955716,,,,,-88.99834034,12809.58705,8179.981283,-158.906765,8338.888048,,1849.061088,2780.544683,432.873811,-9.498576,4038.83014,-533.571,-1148.089692,,77817.14821,13134.80805
